id,season,week,completed,home_team,home_classification,home_points,away_team,away_classification,away_points,result,winner,mean_spread,home_moneyline,away_moneyline,proj_margin,VoA_AE,vegas_AE,VoA_SE,vegas_SE,VoA_correct_winner,vegas_correct_winner,VoA_ATS_winner,VoA_AEATS_winner
401856811,2026,3,true,Texas Tech,fbs,28,Houston,fbs,26,-2,Texas Tech,-8.5,-300,270,-7.673532882996961,5.673532882996961,6.5,32.18897537444781,42.25,1,1,1,1
401856811,2026,3,true,Texas Tech,fbs,28,Houston,fbs,26,-2,Texas Tech,-7.5,,,-7.673532882996961,5.673532882996961,5.5,32.18897537444781,30.25,1,1,0,0
401869940,2026,3,true,Delaware,fbs,22,Coastal Carolina,fbs,14,-8,Delaware,-4.5,-205,170,-5.547808291268812,2.4521917087311884,3.5,6.0132441763699855,12.25,1,1,1,1
401869940,2026,3,true,Delaware,fbs,22,Coastal Carolina,fbs,14,-8,Delaware,-5.5,-210,175,-5.547808291268812,2.4521917087311884,2.5,6.0132441763699855,6.25,1,1,1,1
401869940,2026,3,true,Delaware,fbs,22,Coastal Carolina,fbs,14,-8,Delaware,-4.5,,,-5.547808291268812,2.4521917087311884,3.5,6.0132441763699855,12.25,1,1,1,1
401860889,2026,3,true,Texas State,fbs,49,North Texas,fbs,35,-14,Texas State,-3.0,-142,120,-3.6769521219624153,10.323047878037585,11.0,106.56531749225628,121.0,1,1,1,1
401860889,2026,3,true,Texas State,fbs,49,North Texas,fbs,35,-14,Texas State,-3.0,-150,130,-3.6769521219624153,10.323047878037585,11.0,106.56531749225628,121.0,1,1,1,1
401860889,2026,3,true,Texas State,fbs,49,North Texas,fbs,35,-14,Texas State,-3.0,,,-3.6769521219624153,10.323047878037585,11.0,106.56531749225628,121.0,1,1,1,1
401856792,2026,3,true,Kansas State,fbs,31,Tulane,fbs,20,-11,Kansas State,-20.5,-1450,850,-14.46984390739694,3.4698439073969407,9.5,12.039816741699669,90.25,1,1,1,1
401856792,2026,3,true,Kansas State,fbs,31,Tulane,fbs,20,-11,Kansas State,-20.5,-1300,725,-14.46984390739694,3.4698439073969407,9.5,12.039816741699669,90.25,1,1,1,1
401856792,2026,3,true,Kansas State,fbs,31,Tulane,fbs,20,-11,Kansas State,-20.5,,,-14.46984390739694,3.4698439073969407,9.5,12.039816741699669,90.25,1,1,1,1
401856798,2026,3,true,Iowa State,fbs,55,Bowling Green,fbs,7,-48,Iowa State,-23.0,-2200,1000,-31.839859117380747,16.160140882619253,25.0,261.1501533461022,625.0,1,1,1,1
401856798,2026,3,true,Iowa State,fbs,55,Bowling Green,fbs,7,-48,Iowa State,-23.5,-2400,1200,-31.839859117380747,16.160140882619253,24.5,261.1501533461022,600.25,1,1,1,1
401856798,2026,3,true,Iowa State,fbs,55,Bowling Green,fbs,7,-48,Iowa State,-22.5,,,-31.839859117380747,16.160140882619253,25.5,261.1501533461022,650.25,1,1,1,1
401858451,2026,3,true,Minnesota,fbs,41,Akron,fbs,7,-34,Minnesota,-22.5,-3200,1400,-27.419137705377235,6.580862294622765,11.5,43.30774854078761,132.25,1,1,1,1
401858451,2026,3,true,Minnesota,fbs,41,Akron,fbs,7,-34,Minnesota,-22.5,-5000,1300,-27.419137705377235,6.580862294622765,11.5,43.30774854078761,132.25,1,1,1,1
401858451,2026,3,true,Minnesota,fbs,41,Akron,fbs,7,-34,Minnesota,-22.5,,,-27.419137705377235,6.580862294622765,11.5,43.30774854078761,132.25,1,1,1,1
401858456,2026,3,true,Penn State,fbs,55,Buffalo,fbs,13,-42,Penn State,-39.666666666666664,,,-34.85216327176499,7.1478367282350135,2.3333333333333357,51.09156989350542,5.444444444444455,1,1,0,0
401858454,2026,3,true,Ohio State,fbs,59,Kent State,fbs,3,-56,Ohio State,-52.333333333333336,,,-60.71192128242211,4.711921282422111,3.6666666666666643,22.202202171742428,13.444444444444427,1,1,1,0
401856686,2026,3,true,Arkansas,fbs,17,Georgia,fbs,45,28,Georgia,24.5,1300,-2800,13.703239712417783,14.296760287582217,3.5,204.39735472058794,12.25,1,1,0,0
401856686,2026,3,true,Arkansas,fbs,17,Georgia,fbs,45,28,Georgia,24.5,1100,-3300,13.703239712417783,14.296760287582217,3.5,204.39735472058794,12.25,1,1,0,0
401856686,2026,3,true,Arkansas,fbs,17,Georgia,fbs,45,28,Georgia,24.5,,,13.703239712417783,14.296760287582217,3.5,204.39735472058794,12.25,1,1,0,0
401858229,2026,3,true,Clemson,fbs,28,North Carolina,fbs,20,-8,Clemson,-3.0,-148,124,1.3547356657145286,9.354735665714529,5.0,87.51107937539145,25.0,0,1,0,0
401858229,2026,3,true,Clemson,fbs,28,North Carolina,fbs,20,-8,Clemson,-3.0,-170,135,1.3547356657145286,9.354735665714529,5.0,87.51107937539145,25.0,0,1,0,0
401858229,2026,3,true,Clemson,fbs,28,North Carolina,fbs,20,-8,Clemson,-3.0,,,1.3547356657145286,9.354735665714529,5.0,87.51107937539145,25.0,0,1,0,0
401856812,2026,3,true,Kansas,fbs,17,Arizona State,fbs,24,7,Arizona State,5.5,180,-218,-1.2982625757390815,8.29826257573908,1.5,68.8611617759118,2.25,0,1,0,0
401856812,2026,3,true,Kansas,fbs,17,Arizona State,fbs,24,7,Arizona State,5.0,190,-230,-1.2982625757390815,8.29826257573908,2.0,68.8611617759118,4.0,0,1,0,0
401856812,2026,3,true,Kansas,fbs,17,Arizona State,fbs,24,7,Arizona State,5.5,,,-1.2982625757390815,8.29826257573908,1.5,68.8611617759118,2.25,0,1,0,0
401858460,2026,3,true,Wisconsin,fbs,54,Eastern Michigan,fbs,10,-44,Wisconsin,-23.5,-2400,1200,-11.694810950973299,32.3051890490267,20.5,1043.6252394933547,420.25,1,1,0,0
401858460,2026,3,true,Wisconsin,fbs,54,Eastern Michigan,fbs,10,-44,Wisconsin,-23.5,-3300,1100,-11.694810950973299,32.3051890490267,20.5,1043.6252394933547,420.25,1,1,0,0
401858460,2026,3,true,Wisconsin,fbs,54,Eastern Michigan,fbs,10,-44,Wisconsin,-23.5,,,-11.694810950973299,32.3051890490267,20.5,1043.6252394933547,420.25,1,1,0,0
401856695,2026,3,true,Vanderbilt,fbs,35,NC State,fbs,31,-4,Vanderbilt,-3.0,-185,160,-7.6728284374111055,3.6728284374111055,1.0,13.489668730655703,1.0,1,1,1,0
401856695,2026,3,true,Vanderbilt,fbs,35,NC State,fbs,31,-4,Vanderbilt,-3.0,-155,130,-7.6728284374111055,3.6728284374111055,1.0,13.489668730655703,1.0,1,1,1,0
401856695,2026,3,true,Vanderbilt,fbs,35,NC State,fbs,31,-4,Vanderbilt,-3.0,,,-7.6728284374111055,3.6728284374111055,1.0,13.489668730655703,1.0,1,1,1,0
401864508,2026,3,true,Central Michigan,fbs,24,Wyoming,fbs,10,-14,Central Michigan,1.5,102,-122,-1.6373190408396638,12.362680959160336,15.5,152.83588049798553,240.25,1,0,1,1
401864508,2026,3,true,Central Michigan,fbs,24,Wyoming,fbs,10,-14,Central Michigan,2.0,-120,100,-1.6373190408396638,12.362680959160336,16.0,152.83588049798553,256.0,1,0,1,1
401864508,2026,3,true,Central Michigan,fbs,24,Wyoming,fbs,10,-14,Central Michigan,1.5,,,-1.6373190408396638,12.362680959160336,15.5,152.83588049798553,240.25,1,0,1,1
401862774,2026,3,true,Toledo,fbs,49,Temple,fbs,48,-1,Toledo,-5.0,-210,175,-8.632849128362029,7.632849128362029,4.0,58.260385816336985,16.0,1,1,0,0
401862774,2026,3,true,Toledo,fbs,49,Temple,fbs,48,-1,Toledo,-4.5,-205,170,-8.632849128362029,7.632849128362029,3.5,58.260385816336985,12.25,1,1,0,0
401862774,2026,3,true,Toledo,fbs,49,Temple,fbs,48,-1,Toledo,-4.5,,,-8.632849128362029,7.632849128362029,3.5,58.260385816336985,12.25,1,1,0,0
401858230,2026,3,true,Louisville,fbs,41,SMU,fbs,31,-10,Louisville,-3.0,-142,120,4.010505174202438,14.010505174202438,7.0,196.29425523635328,49.0,0,1,0,0
401858230,2026,3,true,Louisville,fbs,41,SMU,fbs,31,-10,Louisville,-3.0,-115,-105,4.010505174202438,14.010505174202438,7.0,196.29425523635328,49.0,0,1,0,0
401858230,2026,3,true,Louisville,fbs,41,SMU,fbs,31,-10,Louisville,-3.0,,,4.010505174202438,14.010505174202438,7.0,196.29425523635328,49.0,0,1,0,0
401856801,2026,3,true,Utah,fbs,33,Utah State,fbs,0,-33,Utah,-26.5,-4500,1700,-27.358122976880612,5.641877023119388,6.5,31.83077634400249,42.25,1,1,1,1
401856801,2026,3,true,Utah,fbs,33,Utah State,fbs,0,-33,Utah,-26.0,-7000,1300,-27.358122976880612,5.641877023119388,7.0,31.83077634400249,49.0,1,1,1,1
401856801,2026,3,true,Utah,fbs,33,Utah State,fbs,0,-33,Utah,-26.5,,,-27.358122976880612,5.641877023119388,6.5,31.83077634400249,42.25,1,1,1,1
401856797,2026,3,true,Cincinnati,fbs,35,Miami (OH),fbs,31,-4,Cincinnati,-14.5,-650,470,-29.187018613900968,25.187018613900968,10.5,634.3859066569938,110.25,1,1,0,0
401856797,2026,3,true,Cincinnati,fbs,35,Miami (OH),fbs,31,-4,Cincinnati,-14.5,-675,460,-29.187018613900968,25.187018613900968,10.5,634.3859066569938,110.25,1,1,0,0
401856797,2026,3,true,Cincinnati,fbs,35,Miami (OH),fbs,31,-4,Cincinnati,-14.5,,,-29.187018613900968,25.187018613900968,10.5,634.3859066569938,110.25,1,1,0,0
401856694,2026,3,true,Texas A&M,fbs,21,Kentucky,fbs,31,10,Kentucky,-16.5,-850,575,-24.651215914863595,34.6512159148636,26.5,1200.7067643784962,702.25,0,0,0,0
401856694,2026,3,true,Texas A&M,fbs,21,Kentucky,fbs,31,10,Kentucky,-16.5,-750,500,-24.651215914863595,34.6512159148636,26.5,1200.7067643784962,702.25,0,0,0,0
401856694,2026,3,true,Texas A&M,fbs,21,Kentucky,fbs,31,10,Kentucky,-16.5,,,-24.651215914863595,34.6512159148636,26.5,1200.7067643784962,702.25,0,0,0,0
401856685,2026,3,true,Alabama,fbs,50,Florida State,fbs,36,-14,Alabama,-18.5,-1350,800,-17.273096616259732,3.273096616259732,4.5,10.713161459370907,20.25,1,1,1,1
401856685,2026,3,true,Alabama,fbs,50,Florida State,fbs,36,-14,Alabama,-18.5,-1500,775,-17.273096616259732,3.273096616259732,4.5,10.713161459370907,20.25,1,1,1,1
401856685,2026,3,true,Alabama,fbs,50,Florida State,fbs,36,-14,Alabama,-18.5,,,-17.273096616259732,3.273096616259732,4.5,10.713161459370907,20.25,1,1,1,1
401858457,2026,3,true,Rutgers,fbs,35,USC,fbs,42,7,USC,21.0,1100,-2100,22.595125430275537,15.595125430275537,14.0,243.20793718602675,196.0,1,1,0,0
401858457,2026,3,true,Rutgers,fbs,35,USC,fbs,42,7,USC,21.0,1100,-3300,22.595125430275537,15.595125430275537,14.0,243.20793718602675,196.0,1,1,0,0
401858457,2026,3,true,Rutgers,fbs,35,USC,fbs,42,7,USC,21.0,,,22.595125430275537,15.595125430275537,14.0,243.20793718602675,196.0,1,1,0,0
401858450,2026,3,true,Michigan,fbs,52,UTEP,fbs,17,-35,Michigan,-34.5,,,-29.347367242190106,5.652632757809894,0.5,31.952257094665484,0.25,1,1,0,0
401866422,2026,3,true,Liberty,fbs,51,Ball State,fbs,15,-36,Liberty,-14.5,-650,470,-22.153812741567812,13.846187258432188,21.5,191.71690159556988,462.25,1,1,1,1
401866422,2026,3,true,Liberty,fbs,51,Ball State,fbs,15,-36,Liberty,-14.5,-625,430,-22.153812741567812,13.846187258432188,21.5,191.71690159556988,462.25,1,1,1,1
401866422,2026,3,true,Liberty,fbs,51,Ball State,fbs,15,-36,Liberty,-14.5,,,-22.153812741567812,13.846187258432188,21.5,191.71690159556988,462.25,1,1,1,1
401858231,2026,3,true,Duke,fbs,35,Stanford,fbs,7,-28,Duke,-9.5,-375,295,-11.866341222214276,16.133658777785726,18.5,260.2949455580224,342.25,1,1,1,1
401858231,2026,3,true,Duke,fbs,35,Stanford,fbs,7,-28,Duke,-10.0,-370,285,-11.866341222214276,16.133658777785726,18.0,260.2949455580224,324.0,1,1,1,1
401858231,2026,3,true,Duke,fbs,35,Stanford,fbs,7,-28,Duke,-9.5,,,-11.866341222214276,16.133658777785726,18.5,260.2949455580224,342.25,1,1,1,1
401858449,2026,3,true,Indiana,fbs,38,Western Kentucky,fbs,0,-38,Indiana,-44.666666666666664,,,-41.324189508535554,3.3241895085355537,6.666666666666664,11.050235888657847,44.444444444444414,1,1,1,1
401867804,2026,3,true,Baylor,fbs,36,Louisiana Tech,fbs,19,-17,Baylor,-20.0,-1100,650,-24.576953199193202,7.576953199193202,3.0,57.410219782764095,9.0,1,1,0,0
401867804,2026,3,true,Baylor,fbs,36,Louisiana Tech,fbs,19,-17,Baylor,-19.5,-1350,800,-24.576953199193202,7.576953199193202,2.5,57.410219782764095,6.25,1,1,0,0
401867804,2026,3,true,Baylor,fbs,36,Louisiana Tech,fbs,19,-17,Baylor,-20.5,,,-24.576953199193202,7.576953199193202,3.5,57.410219782764095,12.25,1,1,0,0
401856691,2026,3,true,South Carolina,fbs,34,Mississippi State,fbs,41,7,Mississippi State,-3.0,-162,136,-1.4900013707181055,8.490001370718105,10.0,72.0801232747953,100.0,0,0,1,1
401856691,2026,3,true,South Carolina,fbs,34,Mississippi State,fbs,41,7,Mississippi State,-3.0,-165,140,-1.4900013707181055,8.490001370718105,10.0,72.0801232747953,100.0,0,0,1,1
401856691,2026,3,true,South Carolina,fbs,34,Mississippi State,fbs,41,7,Mississippi State,-3.0,,,-1.4900013707181055,8.490001370718105,10.0,72.0801232747953,100.0,0,0,1,1
401864574,2026,3,true,App State,fbs,26,Charlotte,fbs,21,-5,App State,-16.0,-1600,800,-15.4283388038966,10.4283388038966,11.0,108.75025020885555,121.0,1,1,1,1
401864574,2026,3,true,App State,fbs,26,Charlotte,fbs,21,-5,App State,-15.5,-1000,650,-15.4283388038966,10.4283388038966,10.5,108.75025020885555,110.25,1,1,1,1
401864574,2026,3,true,App State,fbs,26,Charlotte,fbs,21,-5,App State,-16.5,,,-15.4283388038966,10.4283388038966,11.5,108.75025020885555,132.25,1,1,1,1
401862771,2026,3,true,Florida Atlantic,fbs,16,Florida International,fbs,10,-6,Florida Atlantic,-4.5,-205,170,-2.642374377086238,3.357625622913762,1.5,11.273649823647029,2.25,1,1,0,0
401862771,2026,3,true,Florida Atlantic,fbs,16,Florida International,fbs,10,-6,Florida Atlantic,-5.0,-275,225,-2.642374377086238,3.357625622913762,1.0,11.273649823647029,1.0,1,1,0,0
401862771,2026,3,true,Florida Atlantic,fbs,16,Florida International,fbs,10,-6,Florida Atlantic,-5.5,,,-2.642374377086238,3.357625622913762,0.5,11.273649823647029,0.25,1,1,0,0
401862710,2026,3,true,Old Dominion,fbs,17,East Carolina,fbs,20,3,East Carolina,-2.5,-145,125,-2.569715231755918,5.569715231755918,5.5,31.021727762853878,30.25,0,0,0,0
401862710,2026,3,true,Old Dominion,fbs,17,East Carolina,fbs,20,3,East Carolina,-2.5,-130,110,-2.569715231755918,5.569715231755918,5.5,31.021727762853878,30.25,0,0,0,0
401862710,2026,3,true,Old Dominion,fbs,17,East Carolina,fbs,20,3,East Carolina,-2.5,,,-2.569715231755918,5.569715231755918,5.5,31.021727762853878,30.25,0,0,0,0
401871047,2026,3,true,Missouri State,fbs,24,Marshall,fbs,30,6,Marshall,4.0,160,-192,-4.157245675435487,10.157245675435487,2.0,103.1696397111529,4.0,0,1,0,0
401871047,2026,3,true,Missouri State,fbs,24,Marshall,fbs,30,6,Marshall,4.0,160,-185,-4.157245675435487,10.157245675435487,2.0,103.1696397111529,4.0,0,1,0,0
401871047,2026,3,true,Missouri State,fbs,24,Marshall,fbs,30,6,Marshall,4.0,,,-4.157245675435487,10.157245675435487,2.0,103.1696397111529,4.0,0,1,0,0
401869948,2026,3,true,Jacksonville State,fbs,31,Georgia Southern,fbs,27,-4,Jacksonville State,-3.5,-175,150,-4.167435022811741,0.16743502281174116,0.5,0.028034486863968283,0.25,1,1,1,1
401869948,2026,3,true,Jacksonville State,fbs,31,Georgia Southern,fbs,27,-4,Jacksonville State,-3.5,-175,145,-4.167435022811741,0.16743502281174116,0.5,0.028034486863968283,0.25,1,1,1,1
401869948,2026,3,true,Jacksonville State,fbs,31,Georgia Southern,fbs,27,-4,Jacksonville State,-3.5,,,-4.167435022811741,0.16743502281174116,0.5,0.028034486863968283,0.25,1,1,1,1
401856800,2026,3,true,UCF,fbs,44,Georgia State,fbs,30,-14,UCF,-17.5,-1500,775,-20.60001033622845,6.600010336228451,3.5,43.56013643832239,12.25,1,1,0,0
401856800,2026,3,true,UCF,fbs,44,Georgia State,fbs,30,-14,UCF,-17.5,-1050,675,-20.60001033622845,6.600010336228451,3.5,43.56013643832239,12.25,1,1,0,0
401856800,2026,3,true,UCF,fbs,44,Georgia State,fbs,30,-14,UCF,-17.5,,,-20.60001033622845,6.600010336228451,3.5,43.56013643832239,12.25,1,1,0,0
401856689,2026,3,true,Missouri,fbs,27,Troy,fbs,17,-10,Missouri,-27.0,-6500,1300,-30.704659201220586,20.704659201220586,17.0,428.68291263868826,289.0,1,1,0,0
401856689,2026,3,true,Missouri,fbs,27,Troy,fbs,17,-10,Missouri,-27.5,-4500,1700,-30.704659201220586,20.704659201220586,17.5,428.68291263868826,306.25,1,1,0,0
401856689,2026,3,true,Missouri,fbs,27,Troy,fbs,17,-10,Missouri,-26.5,,,-30.704659201220586,20.704659201220586,16.5,428.68291263868826,272.25,1,1,0,0
401861963,2026,3,true,Southern Miss,fbs,20,UConn,fbs,48,28,UConn,3.5,136,-162,22.703136938775955,5.296863061224045,24.5,28.056758289359756,600.25,1,1,1,1
401861963,2026,3,true,Southern Miss,fbs,20,UConn,fbs,48,28,UConn,3.5,140,-165,22.703136938775955,5.296863061224045,24.5,28.056758289359756,600.25,1,1,1,1
401861963,2026,3,true,Southern Miss,fbs,20,UConn,fbs,48,28,UConn,3.5,,,22.703136938775955,5.296863061224045,24.5,28.056758289359756,600.25,1,1,1,1
401866423,2026,3,true,South Alabama,fbs,41,Ohio,fbs,36,-5,South Alabama,-7.0,-185,160,-4.104737769628354,0.895262230371646,2.0,0.8014944611300141,4.0,1,1,1,1
401866423,2026,3,true,South Alabama,fbs,41,Ohio,fbs,36,-5,South Alabama,-7.0,-270,220,-4.104737769628354,0.895262230371646,2.0,0.8014944611300141,4.0,1,1,1,1
401866423,2026,3,true,South Alabama,fbs,41,Ohio,fbs,36,-5,South Alabama,-7.0,,,-4.104737769628354,0.895262230371646,2.0,0.8014944611300141,4.0,1,1,1,1
401862773,2026,3,true,Rice,fbs,21,Western Michigan,fbs,28,7,Western Michigan,8.5,325,-510,-5.934304924143529,12.934304924143529,1.5,167.29624387072354,2.25,0,1,1,0
401862773,2026,3,true,Rice,fbs,21,Western Michigan,fbs,28,7,Western Michigan,8.5,285,-360,-5.934304924143529,12.934304924143529,1.5,167.29624387072354,2.25,0,1,1,0
401862773,2026,3,true,Rice,fbs,21,Western Michigan,fbs,28,7,Western Michigan,8.5,,,-5.934304924143529,12.934304924143529,1.5,167.29624387072354,2.25,0,1,1,0
401856687,2026,3,true,Auburn,fbs,39,Florida,fbs,44,5,Florida,2.5,114,-135,0.44778291048634067,4.552217089513659,2.5,20.722680430060212,6.25,1,1,0,0
401856687,2026,3,true,Auburn,fbs,39,Florida,fbs,44,5,Florida,2.5,115,-135,0.44778291048634067,4.552217089513659,2.5,20.722680430060212,6.25,1,1,0,0
401856687,2026,3,true,Auburn,fbs,39,Florida,fbs,44,5,Florida,2.5,,,0.44778291048634067,4.552217089513659,2.5,20.722680430060212,6.25,1,1,0,0
401864443,2026,3,true,Middle Tennessee,fbs,27,Nevada,fbs,20,-7,Middle Tennessee,3.5,150,-180,4.428385454300258,11.428385454300258,10.5,130.60799409206172,110.25,0,0,0,0
401864443,2026,3,true,Middle Tennessee,fbs,27,Nevada,fbs,20,-7,Middle Tennessee,4.0,180,-220,4.428385454300258,11.428385454300258,11.0,130.60799409206172,121.0,0,0,0,0
401864443,2026,3,true,Middle Tennessee,fbs,27,Nevada,fbs,20,-7,Middle Tennessee,3.5,,,4.428385454300258,11.428385454300258,10.5,130.60799409206172,110.25,0,0,0,0
401858453,2026,3,true,Notre Dame,fbs,27,Michigan State,fbs,10,-17,Notre Dame,-28.5,-5000,1800,-30.68701729956927,13.68701729956927,11.5,187.33444255870847,132.25,1,1,0,0
401858453,2026,3,true,Notre Dame,fbs,27,Michigan State,fbs,10,-17,Notre Dame,-29.0,-10000,1600,-30.68701729956927,13.68701729956927,12.0,187.33444255870847,144.0,1,1,0,0
401858453,2026,3,true,Notre Dame,fbs,27,Michigan State,fbs,10,-17,Notre Dame,-28.5,,,-30.68701729956927,13.68701729956927,11.5,187.33444255870847,132.25,1,1,0,0
401856796,2026,3,true,Northwestern,fbs,41,Colorado,fbs,7,-34,Northwestern,-3.5,-175,145,-1.8028044596951318,32.19719554030487,30.5,1036.6594006606276,930.25,1,1,0,0
401856796,2026,3,true,Northwestern,fbs,41,Colorado,fbs,7,-34,Northwestern,-3.5,-195,165,-1.8028044596951318,32.19719554030487,30.5,1036.6594006606276,930.25,1,1,0,0
401856796,2026,3,true,Northwestern,fbs,41,Colorado,fbs,7,-34,Northwestern,-3.5,,,-1.8028044596951318,32.19719554030487,30.5,1036.6594006606276,930.25,1,1,0,0
401856795,2026,3,true,Colorado State,fbs,23,BYU,fbs,41,18,BYU,17.5,650,-1100,28.587970022548575,10.587970022548575,0.5,112.10510919838727,0.25,1,1,1,0
401856795,2026,3,true,Colorado State,fbs,23,BYU,fbs,41,18,BYU,17.5,650,-1000,28.587970022548575,10.587970022548575,0.5,112.10510919838727,0.25,1,1,1,0
401856795,2026,3,true,Colorado State,fbs,23,BYU,fbs,41,18,BYU,17.5,,,28.587970022548575,10.587970022548575,0.5,112.10510919838727,0.25,1,1,1,0
401856802,2026,3,true,Virginia,fbs,27,West Virginia,fbs,38,11,West Virginia,-10.5,-410,320,-1.4240676114969286,12.424067611496929,21.5,154.357456015047,462.25,0,0,1,1
401856802,2026,3,true,Virginia,fbs,27,West Virginia,fbs,38,11,West Virginia,-11.0,-380,290,-1.4240676114969286,12.424067611496929,22.0,154.357456015047,484.0,0,0,1,1
401856802,2026,3,true,Virginia,fbs,27,West Virginia,fbs,38,11,West Virginia,-10.5,,,-1.4240676114969286,12.424067611496929,21.5,154.357456015047,462.25,0,0,1,1
401858232,2026,3,true,Maryland,fbs,26,Virginia Tech,fbs,35,9,Virginia Tech,2.5,110,-130,0.8070133699599418,8.192986630040059,6.5,67.12502992001515,42.25,1,1,0,0
401858232,2026,3,true,Maryland,fbs,26,Virginia Tech,fbs,35,9,Virginia Tech,2.5,140,-165,0.8070133699599418,8.192986630040059,6.5,67.12502992001515,42.25,1,1,0,0
401858232,2026,3,true,Maryland,fbs,26,Virginia Tech,fbs,35,9,Virginia Tech,2.5,,,0.8070133699599418,8.192986630040059,6.5,67.12502992001515,42.25,1,1,0,0
401856688,2026,3,true,Ole Miss,fbs,32,LSU,fbs,24,-8,Ole Miss,3.0,124,-148,-5.86045881216042,2.13954118783958,11.0,4.577636494462,121.0,1,0,1,1
401856688,2026,3,true,Ole Miss,fbs,32,LSU,fbs,24,-8,Ole Miss,2.5,130,-165,-5.86045881216042,2.13954118783958,10.5,4.577636494462,110.25,1,0,1,1
401856688,2026,3,true,Ole Miss,fbs,32,LSU,fbs,24,-8,Ole Miss,3.0,,,-5.86045881216042,2.13954118783958,11.0,4.577636494462,121.0,1,0,1,1
401856690,2026,3,true,Oklahoma,fbs,14,New Mexico,fbs,6,-8,Oklahoma,-21.5,-2100,1100,-17.361679739796624,9.361679739796624,13.5,87.64104755051859,182.25,1,1,1,1
401856690,2026,3,true,Oklahoma,fbs,14,New Mexico,fbs,6,-8,Oklahoma,-21.0,-2500,1000,-17.361679739796624,9.361679739796624,13.0,87.64104755051859,169.0,1,1,1,1
401856690,2026,3,true,Oklahoma,fbs,14,New Mexico,fbs,6,-8,Oklahoma,-21.5,,,-17.361679739796624,9.361679739796624,13.5,87.64104755051859,182.25,1,1,1,1
401856692,2026,3,true,Tennessee,fbs,42,Kennesaw State,fbs,9,-33,Tennessee,-35.5,-8000,2200,-46.69566391337733,13.69566391337733,2.5,187.57121002818607,6.25,1,1,0,0
401856692,2026,3,true,Tennessee,fbs,42,Kennesaw State,fbs,9,-33,Tennessee,-35.5,,,-46.69566391337733,13.69566391337733,2.5,187.57121002818607,6.25,1,1,0,0
401856693,2026,3,true,Texas,fbs,30,UTSA,fbs,6,-24,Texas,-29.5,-5000,1800,-27.543357593487624,3.543357593487624,5.5,12.555383035326404,30.25,1,1,1,1
401856693,2026,3,true,Texas,fbs,30,UTSA,fbs,6,-24,Texas,-29.75,,,-27.543357593487624,3.543357593487624,5.75,12.555383035326404,33.0625,1,1,1,1
401862776,2026,3,true,Louisiana,fbs,21,UAB,fbs,14,-7,Louisiana,-7.0,-278,225,-2.0066614672379224,4.993338532762078,0.0,24.93342970276654,0.0,1,1,0,0
401862776,2026,3,true,Louisiana,fbs,21,UAB,fbs,14,-7,Louisiana,-7.0,-330,265,-2.0066614672379224,4.993338532762078,0.0,24.93342970276654,0.0,1,1,0,0
401862776,2026,3,true,Louisiana,fbs,21,UAB,fbs,14,-7,Louisiana,-7.0,,,-2.0066614672379224,4.993338532762078,0.0,24.93342970276654,0.0,1,1,0,0
401856799,2026,3,true,TCU,fbs,31,Arkansas State,fbs,7,-24,TCU,-18.5,-1350,800,-31.18954119577544,7.1895411957754405,5.5,51.68950260575215,30.25,1,1,1,0
401856799,2026,3,true,TCU,fbs,31,Arkansas State,fbs,7,-24,TCU,-19.5,-1400,750,-31.18954119577544,7.1895411957754405,4.5,51.68950260575215,20.25,1,1,1,0
401856799,2026,3,true,TCU,fbs,31,Arkansas State,fbs,7,-24,TCU,-18.5,,,-31.18954119577544,7.1895411957754405,5.5,51.68950260575215,30.25,1,1,1,0
401860887,2026,3,true,San Diego State,fbs,13,James Madison,fbs,26,13,James Madison,-2.5,-135,114,14.375291790744352,1.3752917907443525,15.5,1.8914275096888078,240.25,1,0,1,1
401860887,2026,3,true,San Diego State,fbs,13,James Madison,fbs,26,13,James Madison,-3.0,-135,115,14.375291790744352,1.3752917907443525,16.0,1.8914275096888078,256.0,1,0,1,1
401860887,2026,3,true,San Diego State,fbs,13,James Madison,fbs,26,13,James Madison,-3.0,,,14.375291790744352,1.3752917907443525,16.0,1.8914275096888078,256.0,1,0,1,1
401864507,2026,3,true,Sacramento State,fbs,10,North Dakota State,fbs,31,21,North Dakota State,26.5,1800,-5000,12.714965362772213,8.285034637227787,5.5,68.64179894006416,30.25,1,1,1,0
401864507,2026,3,true,Sacramento State,fbs,10,North Dakota State,fbs,31,21,North Dakota State,24.5,1300,-7000,12.714965362772213,8.285034637227787,3.5,68.64179894006416,12.25,1,1,1,0
401864507,2026,3,true,Sacramento State,fbs,10,North Dakota State,fbs,31,21,North Dakota State,26.5,,,12.714965362772213,8.285034637227787,5.5,68.64179894006416,30.25,1,1,1,0
401856793,2026,3,true,Arizona,fbs,42,Northern Illinois,fbs,17,-25,Arizona,-34.5,-6500,2000,-27.139695607564192,2.1396956075641924,9.5,4.5782972930294985,90.25,1,1,1,1
401856793,2026,3,true,Arizona,fbs,42,Northern Illinois,fbs,17,-25,Arizona,-34.5,,,-27.139695607564192,2.1396956075641924,9.5,4.5782972930294985,90.25,1,1,1,1
401858458,2026,3,true,UCLA,fbs,52,Purdue,fbs,38,-14,UCLA,-14.0,-600,440,-9.297231665072802,4.702768334927198,0.0,22.116030011993928,0.0,1,1,0,0
