# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = CFBVoP_WinProb_model
# start_datetime = 2026-09-17 19:01:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 2500
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/mn/cz5gy25n1yg1r_ksn1lp_81r0000gn/T/tmpupieconm/sapj88b0.json
# init = 2 (Default)
# random
#   seed = 802
# output
#   file = /var/folders/mn/cz5gy25n1yg1r_ksn1lp_81r0000gn/T/tmpupieconm/CFBVoP_WinProbfx96ckxl/CFBVoP_WinProb-20260917150155_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --filename-in-msg=CFBVoP_WinProb.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_score
-1226.2793,0.69715944,0.5306553,2,3,0,1228.6467,0.1925842,0.07883755
-1226.2872,0.99912642,0.5306553,2,3,0,1226.2947,0.1951654,0.07880211
-1226.7651,0.95965687,0.5306553,2,7,0,1227.4254,0.26982974,0.072175032
-1228.7773,0.92102993,0.5306553,4,15,0,1229.0028,0.33971945,0.062953756
-1229.7744,0.5980997,0.5306553,2,3,0,1230.9885,0.36583048,0.071879176
-1228.9806,0.75906724,0.5306553,2,3,0,1233.7293,0.23630059,0.064827908
-1227.5686,1,0.5306553,1,1,0,1228.6934,0.2418565,0.067780267
-1226.6982,0.97234306,0.5306553,4,15,0,1228.9868,0.1421907,0.078346046
-1227.6403,0.76471836,0.5306553,1,1,0,1227.6659,0.12644187,0.076049036
-1226.4049,1,0.5306553,2,3,0,1227.6557,0.16442883,0.081423365
-1226.3462,0.94731465,0.5306553,3,7,0,1226.8483,0.2062731,0.074935844
-1227.8218,0.9099721,0.5306553,4,15,0,1227.8726,0.31698515,0.072185784
-1227.858,0.96841065,0.5306553,2,3,0,1228.5409,0.31855322,0.066317872
-1229.0749,0.98346301,0.5306553,3,7,0,1229.1076,0.3605802,0.062890065
-1226.4314,0.96837059,0.5306553,2,5,0,1230.3076,0.15572587,0.081662466
-1226.9631,0.8543687,0.5306553,1,3,0,1227.2047,0.13368934,0.077876815
-1226.693,0.96199829,0.5306553,2,7,0,1227.7915,0.13847594,0.084064754
-1227.2907,0.80528249,0.5306553,3,7,0,1228.3349,0.087942406,0.08577358
-1228.5624,0.78297615,0.5306553,2,3,0,1228.7528,0.059163864,0.08183899
-1227.9315,1,0.5306553,3,9,0,1228.5832,0.23010951,0.067372245
-1226.6808,1,0.5306553,2,7,0,1228.1745,0.21426768,0.072272079
-1227.1472,0.95727726,0.5306553,2,7,0,1228.7474,0.14321385,0.086437181
-1227.6947,0.99426737,0.5306553,2,3,0,1227.8409,0.069726495,0.085078948
-1227.3711,0.98312057,0.5306553,3,7,0,1229.4372,0.086864833,0.083350224
-1226.9868,1,0.5306553,2,3,0,1227.485,0.15841655,0.085200743
-1226.2923,0.99917697,0.5306553,2,7,0,1227.0467,0.17256981,0.079157419
-1226.5458,0.99358668,0.5306553,4,15,0,1226.5594,0.25019435,0.072986714
-1226.7039,0.95927685,0.5306553,2,3,0,1226.7542,0.23667828,0.071301767
-1226.7039,0.62229642,0.5306553,1,3,0,1228.3128,0.23667828,0.071301767
-1227.4265,0.95360391,0.5306553,2,3,0,1227.7513,0.308206,0.069406195
-1227.1782,1,0.5306553,2,3,0,1227.5104,0.27416494,0.068455943
-1226.5577,0.99417646,0.5306553,2,7,0,1227.4487,0.241705,0.076440943
-1226.4185,0.9930361,0.5306553,2,3,0,1226.6199,0.19383983,0.075026429
-1231.8544,0.54138813,0.5306553,3,15,0,1234.9288,0.44151577,0.062791395
-1230.6794,1,0.5306553,1,1,0,1231.6585,0.41424492,0.061447906
-1232.54,0.96758373,0.5306553,2,3,0,1232.81,0.42869199,0.055026197
-1232.3052,1,0.5306553,1,1,0,1232.7335,0.4236239,0.055406653
-1232.4206,0.98675745,0.5306553,2,3,0,1233.4874,0.45476322,0.059117084
-1230.9693,0.99915606,0.5306553,2,3,0,1232.8676,0.37388246,0.057393173
-1228.8734,1,0.5306553,2,3,0,1231.352,0.33784439,0.062546742
-1228.5526,1,0.5306553,1,1,0,1228.8551,0.34115093,0.06401585
-1228.8289,0.96141941,0.5306553,2,3,0,1229.2136,0.36303537,0.06578343
-1229.0491,0.95398698,0.5306553,2,3,0,1229.3569,0.34633662,0.062172763
-1228.5211,0.90645786,0.5306553,2,3,0,1229.8995,0.32089985,0.063447534
-1229.8932,0.84530509,0.5306553,2,3,0,1230.2971,0.38088511,0.069441606
-1229.612,1,0.5306553,3,7,0,1230.7213,0.29368855,0.061238937
-1226.5885,1,0.5306553,3,7,0,1229.3133,0.21802037,0.079423373
-1226.8315,0.98189771,0.5306553,2,7,0,1227.792,0.11789714,0.084378884
-1226.7758,0.99668752,0.5306553,2,3,0,1226.9104,0.13039224,0.084589925
-1226.5154,0.77726985,0.5306553,2,3,0,1228.3654,0.14054521,0.080980859
-1226.8637,0.96187518,0.5306553,2,7,0,1227.6428,0.27602939,0.071336121
-1226.5989,0.99525938,0.5306553,2,3,0,1226.8984,0.25603832,0.072861294
-1226.73,0.87252247,0.5306553,2,7,0,1228.0533,0.12163174,0.082729115
-1227.0282,0.88721344,0.5306553,2,3,0,1227.5876,0.11514218,0.080172156
-1226.4239,0.95842231,0.5306553,2,7,0,1227.8162,0.18235247,0.081016155
-1226.8038,0.87628283,0.5306553,1,3,0,1227.2084,0.145785,0.077248356
-1226.9518,0.92536663,0.5306553,2,3,0,1227.4121,0.23135059,0.079947909
-1226.7294,1,0.5306553,2,7,0,1227.1845,0.2432099,0.077542941
-1226.4129,0.93378649,0.5306553,2,7,0,1227.5865,0.17798407,0.076356115
-1226.3078,1,0.5306553,1,1,0,1226.3877,0.18445032,0.07686096
-1226.3046,0.99271825,0.5306553,2,7,0,1226.7155,0.21899324,0.075654547
-1226.4926,0.93896926,0.5306553,2,7,0,1227.4548,0.16318694,0.077245614
-1227.5332,0.96181199,0.5306553,2,7,0,1228.0889,0.1222207,0.088507506
-1226.697,0.99794435,0.5306553,3,7,0,1227.8384,0.20910461,0.080796218
-1226.3434,0.94766025,0.5306553,2,3,0,1227.1124,0.21984493,0.077069698
-1226.3484,0.9973042,0.5306553,2,7,0,1226.4599,0.17442361,0.077373858
-1226.6063,0.96724111,0.5306553,2,5,0,1226.6957,0.1760022,0.075244437
-1226.8267,0.94889387,0.5306553,2,3,0,1227.1049,0.18811994,0.082925577
-1226.7381,0.95839358,0.5306553,2,7,0,1228.5438,0.26634526,0.071768196
-1227.3722,0.84931681,0.5306553,2,3,0,1227.5471,0.28607383,0.075175035
-1227.0975,0.86616421,0.5306553,3,7,0,1229.4868,0.10415841,0.081746412
-1226.8168,1,0.5306553,2,3,0,1227.071,0.11580467,0.083597386
-1226.782,0.85845388,0.5306553,2,7,0,1228.3485,0.17597743,0.074386114
-1226.8852,0.99091916,0.5306553,2,3,0,1226.963,0.23113856,0.079677042
-1226.2649,0.99736817,0.5306553,1,3,0,1226.8577,0.2070276,0.076442406
-1226.712,0.8842681,0.5306553,2,3,0,1226.8755,0.22102516,0.079822506
-1226.3255,0.99581352,0.5306553,2,7,0,1226.7958,0.21724018,0.074934106
-1226.7345,0.90233192,0.5306553,2,3,0,1227.0115,0.20162863,0.072732126
-1227.0249,0.98428489,0.5306553,2,7,0,1228.8836,0.27239685,0.069313374
-1227.0676,0.9172307,0.5306553,3,7,0,1228.7027,0.24114978,0.069475398
-1227.1144,0.80072071,0.5306553,2,3,0,1228.6373,0.24774449,0.078938444
-1227.0514,0.79904855,0.5306553,2,7,0,1229.8722,0.14064024,0.076647369
-1227.4953,0.99217813,0.5306553,2,7,0,1227.8128,0.28861599,0.075406738
-1226.5299,0.97934837,0.5306553,2,3,0,1227.6272,0.24853844,0.073084646
-1226.6227,0.98577238,0.5306553,2,3,0,1226.6338,0.25805056,0.073815398
-1226.2586,0.98365754,0.5306553,3,7,0,1226.8058,0.19904383,0.076706803
-1226.7884,0.89895554,0.5306553,2,5,0,1230.1933,0.11743606,0.083203031
-1226.7033,0.8791014,0.5306553,2,5,0,1227.7472,0.15497242,0.076764284
-1227.1408,0.69601726,0.5306553,2,7,0,1229.2484,0.20846176,0.070771518
-1226.825,1,0.5306553,2,3,0,1227.1202,0.21879528,0.071386308
-1226.7247,0.77712801,0.5306553,2,5,0,1228.5523,0.15926654,0.076195113
-1226.6451,0.99332073,0.5306553,3,7,0,1227.0875,0.12965193,0.082889019
-1226.7255,0.98678889,0.5306553,1,1,0,1226.7288,0.12195947,0.082641296
-1226.9718,0.87995312,0.5306553,1,3,0,1227.8184,0.13540757,0.077620028
-1226.8302,0.99733731,0.5306553,2,7,0,1227.2183,0.22745652,0.079785597
-1226.5227,0.99290897,0.5306553,2,7,0,1228.0243,0.24926343,0.073551694
-1227.5112,0.83912139,0.5306553,2,3,0,1227.6695,0.29231915,0.074915247
-1226.8885,1,0.5306553,2,3,0,1227.4601,0.27850222,0.07179247
-1226.3879,0.8662941,0.5306553,3,7,0,1228.0663,0.15596571,0.080696731
-1226.4146,0.96957716,0.5306553,1,3,0,1226.6605,0.16283582,0.078030231
-1226.7875,0.96347506,0.5306553,2,5,0,1227.2128,0.1175901,0.083279831
-1226.8232,0.99058301,0.5306553,3,7,0,1226.9225,0.13137175,0.084969576
-1226.378,0.99786459,0.5306553,2,7,0,1227.1279,0.21105853,0.074409011
-1226.5454,0.98074434,0.5306553,2,3,0,1226.9624,0.25171066,0.073647427
-1226.4469,0.99771128,0.5306553,3,7,0,1226.7234,0.22665733,0.07334749
-1226.3495,0.99752505,0.5306553,4,15,0,1226.481,0.22476974,0.076364708
-1227.018,0.96087343,0.5306553,3,7,0,1227.3804,0.28369194,0.072900987
-1227.1763,0.83635085,0.5306553,1,3,0,1228.4043,0.21274563,0.070406952
-1226.5084,1,0.5306553,2,3,0,1227.1059,0.21210928,0.073346199
-1226.3798,0.94151702,0.5306553,2,3,0,1226.9433,0.19090511,0.075551966
-1227.6123,0.87218582,0.5306553,2,7,0,1228.4605,0.092030385,0.088942708
-1226.3032,0.98841294,0.5306553,2,7,0,1228.3184,0.17804085,0.079837916
-1227.2132,0.86018108,0.5306553,2,3,0,1227.4523,0.13781647,0.076302241
-1226.4264,0.98604941,0.5306553,1,3,0,1227.4668,0.15696175,0.081628018
-1227.0871,0.83775217,0.5306553,2,3,0,1227.2752,0.12420793,0.078475076
-1230.4514,0.80885008,0.5306553,2,3,0,1231.1548,0.1091131,0.096072859
-1227.4654,1,0.5306553,2,3,0,1230.1171,0.091035125,0.081600429
-1226.9506,0.95557228,0.5306553,2,7,0,1230.6151,0.16218015,0.074888202
-1226.2727,0.98009709,0.5306553,1,3,0,1227.0416,0.20177846,0.077977019
-1227.9181,0.71851144,0.5306553,2,5,0,1228.9213,0.17411244,0.087335706
-1226.5456,0.9986611,0.5306553,3,7,0,1227.7042,0.14786394,0.07879904
-1226.4147,0.88950358,0.5306553,2,5,0,1227.3071,0.22781705,0.076936658
-1226.5063,0.99348929,0.5306553,4,15,0,1226.9218,0.23876788,0.076359263
-1226.6472,0.9736439,0.5306553,2,7,0,1226.8756,0.16710829,0.075832865
-1226.492,0.91971296,0.5306553,2,7,0,1227.2337,0.19186953,0.08093984
-1226.316,1,0.5306553,1,3,0,1226.4828,0.17391737,0.080104512
-1228.0791,0.62220726,0.5306553,2,3,0,1228.5701,0.1328094,0.074159459
-1226.3752,0.9478018,0.5306553,1,3,0,1228.3627,0.18187027,0.080613396
-1226.4499,0.987129,0.5306553,2,7,0,1226.656,0.1945986,0.074744483
-1226.6578,0.94192575,0.5306553,1,1,0,1226.6848,0.18507172,0.074236758
-1226.9394,0.97765375,0.5306553,2,7,0,1228.0359,0.22877434,0.070456586
-1226.3024,0.97558141,0.5306553,2,3,0,1227.0975,0.21498196,0.075389598
-1228.77,0.48168518,0.5306553,2,3,0,1229.6381,0.23686817,0.084644536
-1226.3932,1,0.5306553,1,3,0,1228.3123,0.19793382,0.079783728
-1226.3224,1,0.5306553,2,3,0,1226.3839,0.19621671,0.079209232
-1226.706,0.94003644,0.5306553,2,7,0,1227.0465,0.23976957,0.071224154
-1226.8916,0.97690881,0.5306553,3,7,0,1226.9352,0.22881545,0.070652575
-1227.122,0.82444341,0.5306553,2,3,0,1228.2998,0.24553502,0.069120587
-1227.4442,0.94748232,0.5306553,4,15,0,1228.4543,0.2208813,0.069140355
-1227.0228,0.98874179,0.5306553,2,7,0,1228.9877,0.16930696,0.084823579
-1226.6317,1,0.5306553,2,3,0,1227.0097,0.129594,0.081869984
-1227.9033,0.61798109,0.5306553,2,3,0,1228.7556,0.19576386,0.085869204
-1226.8458,0.88194458,0.5306553,2,7,0,1228.9313,0.11676453,0.081559373
-1226.7666,1,0.5306553,1,1,0,1226.8635,0.12074518,0.081694744
-1226.5614,1,0.5306553,2,3,0,1226.8097,0.13715345,0.080788056
-1227.595,0.97985537,0.5306553,3,7,0,1227.6562,0.092947415,0.088875309
-1226.4887,0.98470291,0.5306553,2,7,0,1228.3463,0.21779031,0.073238152
-1226.6897,0.99390173,0.5306553,3,7,0,1226.7188,0.12856722,0.080771196
-1226.6614,0.86459071,0.5306553,2,3,0,1227.592,0.15161768,0.077396483
-1226.492,0.98887062,0.5306553,2,7,0,1227.4005,0.24613701,0.073803675
-1227.1383,0.97162798,0.5306553,2,3,0,1227.181,0.27139602,0.068644035
-1227.1621,0.86788741,0.5306553,1,3,0,1228.1215,0.28186373,0.074618394
-1226.3241,0.72766275,0.5306553,2,3,0,1229.5919,0.17650848,0.077463987
-1226.6637,0.95298629,0.5306553,2,7,0,1227.3402,0.24283165,0.071454693
-1226.7181,0.66352391,0.5306553,2,3,0,1229.2656,0.206925,0.081076073
-1226.8905,0.92763146,0.5306553,2,5,0,1227.6901,0.2390347,0.07028935
-1228.1581,0.89122948,0.5306553,2,3,0,1228.2227,0.23452656,0.066614773
-1226.4287,0.98961635,0.5306553,2,3,0,1228.279,0.23896558,0.074363666
-1226.3259,0.96683177,0.5306553,2,3,0,1226.6339,0.22175582,0.075088639
-1226.7191,0.97289227,0.5306553,2,7,0,1227.468,0.25668784,0.071172724
-1226.7731,0.99693601,0.5306553,2,3,0,1226.8037,0.26920662,0.071642052
-1226.8635,0.85567048,0.5306553,2,7,0,1228.7682,0.19148382,0.082858758
-1228.0514,0.90019741,0.5306553,2,7,0,1229.6621,0.079293799,0.090735008
-1226.6125,0.96942167,0.5306553,2,7,0,1230.3745,0.1343165,0.082982543
-1226.447,0.99748385,0.5306553,1,3,0,1226.7007,0.15312477,0.081793555
-1227.2945,0.87723997,0.5306553,2,7,0,1229.5215,0.29869406,0.072069347
-1226.7507,0.72185701,0.5306553,3,7,0,1229.7618,0.20975631,0.072181897
-1227.2138,0.78260978,0.5306553,2,3,0,1228.6189,0.23999788,0.068977831
-1226.5841,0.92634049,0.5306553,2,7,0,1228.0322,0.24753967,0.075763712
-1228.5421,0.75338998,0.5306553,2,3,0,1230.5432,0.24259098,0.06537963
-1227.8374,1,0.5306553,1,1,0,1228.4897,0.25602402,0.066473115
-1227.7302,0.88093742,0.5306553,2,3,0,1228.9349,0.30994997,0.066520128
-1227.593,1,0.5306553,1,1,0,1227.7352,0.3093591,0.067406347
-1228.8196,0.87380415,0.5306553,2,3,0,1229.1308,0.31742892,0.062538516
-1229.2107,0.84804868,0.5306553,2,3,0,1230.7215,0.36867219,0.068722388
-1231.0048,0.58141248,0.5306553,2,3,0,1232.5765,0.20927417,0.063195672
-1228.6382,1,0.5306553,1,1,0,1230.765,0.20904646,0.067033322
-1228.2405,1,0.5306553,2,7,0,1228.9543,0.20580772,0.085966556
-1227.3063,0.99680063,0.5306553,2,7,0,1228.9371,0.20635154,0.070376657
-1226.418,1,0.5306553,2,3,0,1227.2196,0.21780887,0.078204374
-1226.4673,0.86697022,0.5306553,2,3,0,1227.5129,0.23313185,0.073125405
-1226.907,0.9477677,0.5306553,3,7,0,1227.1314,0.27970888,0.07183966
-1226.2982,0.9805125,0.5306553,2,5,0,1227.2955,0.21418764,0.077004994
-1226.5654,0.98850127,0.5306553,2,7,0,1226.7163,0.13540746,0.081586444
-1226.5549,0.97607836,0.5306553,2,3,0,1226.6743,0.15349261,0.082962229
-1226.8912,0.98475211,0.5306553,1,3,0,1227.2938,0.11915916,0.085150711
-1226.8329,1,0.5306553,1,1,0,1226.8958,0.12333868,0.084830158
-1229.225,0.57316607,0.5306553,3,15,0,1234.3138,0.37463105,0.064314315
-1229.0582,1,0.5306553,1,1,0,1229.2814,0.36519878,0.063567547
-1229.0582,0.91565581,0.5306553,1,3,0,1230.2111,0.36519878,0.063567547
-1229.3534,0.99668059,0.5306553,2,3,0,1229.3892,0.36808779,0.062156207
-1229.8392,0.96802669,0.5306553,1,1,0,1229.8462,0.37495087,0.060570891
-1227.6786,0.75528019,0.5306553,4,15,0,1231.5171,0.090511782,0.089242148
-1228.5347,0.84863155,0.5306553,2,3,0,1229.794,0.039714596,0.090695178
-1228.1212,0.99879391,0.5306553,4,15,0,1228.5482,0.33372323,0.066071791
-1228.1212,0.30740828,0.5306553,1,3,0,1232.7538,0.33372323,0.066071791
-1226.3154,1,0.5306553,3,7,0,1228.1404,0.22117105,0.075456607
-1226.5462,0.99115596,0.5306553,2,3,0,1226.5805,0.25012705,0.07296602
-1227.9803,0.73226995,0.5306553,2,3,0,1228.3255,0.23132334,0.067192496
-1226.4874,0.95014259,0.5306553,2,3,0,1228.4634,0.24529898,0.074558879
-1226.5402,0.97632903,0.5306553,2,3,0,1226.7748,0.24216224,0.072488412
-1227.9379,0.72564639,0.5306553,2,7,0,1228.8952,0.23684223,0.082662925
-1229.3063,0.98292216,0.5306553,3,7,0,1230.5975,0.35931792,0.061756614
-1229.6193,0.99471843,0.5306553,2,3,0,1229.7229,0.38246376,0.062438785
-1230.0887,0.97782561,0.5306553,1,1,0,1230.1025,0.39571275,0.061559341
-1230.4366,0.85310466,0.5306553,2,3,0,1231.7133,0.40896956,0.064056242
-1231.7416,0.97038322,0.5306553,2,3,0,1232.6311,0.4293272,0.057631258
-1229.2055,0.95416843,0.5306553,1,3,0,1233.1225,0.35175495,0.061802129
-1228.7024,1,0.5306553,2,3,0,1229.2085,0.35362294,0.064401082
-1231.9651,0.57212907,0.5306553,2,3,0,1232.7898,0.43965542,0.0644162
-1228.1381,0.99436113,0.5306553,2,7,0,1232.6879,0.16160107,0.071457941
-1227.0102,0.9941122,0.5306553,2,7,0,1229.8654,0.24700163,0.069533871
-1227.5615,0.91012736,0.5306553,3,11,0,1228.2896,0.095755037,0.088764481
-1227.4037,0.98821228,0.5306553,4,15,0,1228.0566,0.3022586,0.068282325
-1230.1298,0.90447753,0.5306553,2,3,0,1230.2893,0.38255624,0.059941309
-1228.2931,1,0.5306553,2,3,0,1230.0588,0.34162013,0.065874675
-1226.6431,0.99800567,0.5306553,3,15,0,1228.5504,0.12852879,0.082137026
-1228.0077,0.94554522,0.5306553,2,7,0,1228.3709,0.056414634,0.088429938
-1227.4382,1,0.5306553,2,3,0,1228.2406,0.079918172,0.085669714
-1226.584,0.98669701,0.5306553,4,15,0,1228.6604,0.23036848,0.072192408
-1227.3871,0.95000386,0.5306553,2,7,0,1228.1271,0.26247874,0.067679468
-1227.6131,0.95223686,0.5306553,1,1,0,1227.6962,0.26231903,0.066924046
-1226.827,0.95536457,0.5306553,3,7,0,1229.243,0.26145773,0.070425713
-1226.5802,0.95458775,0.5306553,2,7,0,1227.5318,0.21981932,0.079200798
-1226.6636,1,0.5306553,2,3,0,1226.8292,0.21460996,0.072341273
-1226.2728,0.98740213,0.5306553,2,7,0,1227.0334,0.20978936,0.076890867
-1226.3099,0.98010583,0.5306553,2,7,0,1226.7019,0.17472399,0.077931454
-1226.3938,0.96147239,0.5306553,3,7,0,1226.6602,0.16461472,0.078038134
-1226.4113,0.95313212,0.5306553,2,7,0,1226.9865,0.21515569,0.073949147
-1226.274,0.99077123,0.5306553,2,7,0,1226.6405,0.20899866,0.077105409
-1227.5346,0.80686175,0.5306553,2,7,0,1228.2373,0.21423442,0.08346626
-1226.7595,0.99191933,0.5306553,2,7,0,1227.9821,0.22182979,0.071537495
-1226.5329,0.99568811,0.5306553,2,7,0,1227.2831,0.19276882,0.08113776
-1226.9627,0.89063916,0.5306553,1,1,0,1226.9964,0.20961625,0.081916443
-1227.0303,0.98223319,0.5306553,2,7,0,1227.4789,0.21836147,0.070602014
-1226.6008,0.98316651,0.5306553,2,7,0,1228.6059,0.14230109,0.083304566
-1227.1156,0.81851482,0.5306553,2,7,0,1228.0963,0.22215444,0.08143992
-1227.7845,0.99150135,0.5306553,2,7,0,1227.9315,0.24374144,0.067101945
-1226.5146,0.8116148,0.5306553,3,15,0,1229.488,0.18850266,0.074759493
-1227.0469,0.95125885,0.5306553,2,7,0,1227.4123,0.28742323,0.072047046
-1227.8216,0.82267263,0.5306553,2,7,0,1230.0709,0.11603248,0.076630546
-1226.9513,1,0.5306553,1,1,0,1227.6795,0.1392463,0.077260362
-1227.9195,0.7694513,0.5306553,2,3,0,1229.4556,0.15381293,0.088478075
-1227.3751,1,0.5306553,2,3,0,1227.9004,0.091064236,0.082241523
-1227.0201,0.99667871,0.5306553,2,7,0,1228.1738,0.27317881,0.075131439
-1226.9214,0.92451296,0.5306553,2,5,0,1227.8137,0.14249593,0.077028327
-1226.3855,1,0.5306553,2,5,0,1226.9079,0.21310169,0.078388929
-1226.3855,0.62255109,0.5306553,1,3,0,1228.4241,0.21310169,0.078388929
-1226.5936,0.98174178,0.5306553,2,7,0,1226.7054,0.15095696,0.077948566
-1227.1366,0.97957263,0.5306553,2,3,0,1227.2824,0.14818383,0.08622012
-1227.8626,0.97548197,0.5306553,2,3,0,1228.3469,0.069000792,0.089201233
-1229.7266,0.6021806,0.5306553,2,3,0,1230.3343,0.1250265,0.093977505
-1226.8722,0.87934131,0.5306553,2,3,0,1231.1158,0.16400686,0.08445922
-1227.1187,0.93302546,0.5306553,2,7,0,1228.9288,0.22763087,0.080960476
-1226.5473,0.95055205,0.5306553,2,7,0,1229.026,0.13711056,0.081636777
-1227.5308,0.84879212,0.5306553,2,7,0,1228.2242,0.14062783,0.087924186
-1226.3125,1,0.5306553,2,7,0,1227.8093,0.17430546,0.077938517
-1227.3545,0.97848669,0.5306553,3,7,0,1227.4151,0.088471104,0.08691138
-1227.1929,0.80495995,0.5306553,3,7,0,1228.7387,0.26666582,0.068390106
-1227.1929,0.65655863,0.5306553,2,3,0,1229.933,0.26666582,0.068390106
-1227.1929,0.40561745,0.5306553,1,3,0,1232.1039,0.26666582,0.068390106
-1228.0084,0.81209053,0.5306553,2,3,0,1228.7333,0.31577999,0.073481841
-1227.4077,0.95775823,0.5306553,3,7,0,1228.5174,0.15007307,0.07440099
-1227.7511,0.99853547,0.5306553,2,7,0,1227.8465,0.28926787,0.076412288
-1226.3259,1,0.5306553,2,7,0,1228.4683,0.21718341,0.077150497
-1226.4548,0.97459134,0.5306553,2,7,0,1227.1621,0.18909939,0.080863237
-1226.5634,0.97417404,0.5306553,1,1,0,1226.5895,0.19052204,0.08146804
-1226.5686,0.987192,0.5306553,2,3,0,1226.7161,0.17739165,0.07533683
-1227.7191,0.87161383,0.5306553,2,7,0,1228.3008,0.19006832,0.070308843
-1226.4249,0.99427881,0.5306553,2,7,0,1227.7263,0.19824291,0.080017134
-1229.2761,0.70327294,0.5306553,2,7,0,1230.0767,0.053195878,0.080385204
-1228.4803,0.90040763,0.5306553,4,15,0,1232.3645,0.089037208,0.077876766
-1228.0752,1,0.5306553,3,7,0,1228.8511,0.13851595,0.073625528
-1227.5335,0.99953086,0.5306553,3,7,0,1228.6086,0.082459117,0.082923808
-1227.8686,0.97075882,0.5306553,4,15,0,1228.2615,0.27353627,0.065854567
-1226.9396,0.96162,0.5306553,3,7,0,1228.0991,0.27427269,0.070043185
-1226.3208,0.99520079,0.5306553,2,5,0,1227.2759,0.17050964,0.08015525
-1227.6777,0.77426296,0.5306553,2,3,0,1228.2759,0.2308135,0.082482415
-1226.9844,0.83903132,0.5306553,2,3,0,1229.2136,0.17791948,0.073414674
-1226.4394,0.87147309,0.5306553,2,3,0,1227.651,0.2039037,0.079684244
-1227.0139,0.9514961,0.5306553,2,3,0,1227.0143,0.219176,0.081317728
-1226.4958,0.94134187,0.5306553,2,7,0,1227.6044,0.15501839,0.082422004
-1226.2572,0.98783215,0.5306553,2,7,0,1227.2789,0.18847666,0.078472648
-1226.8471,0.94259359,0.5306553,4,15,0,1227.0509,0.11337254,0.082940926
-1227.7903,0.7758707,0.5306553,2,3,0,1228.7258,0.084891702,0.080904412
-1227.2205,1,0.5306553,1,1,0,1227.7001,0.09491212,0.082779452
-1230.2594,0.89195848,0.5306553,2,7,0,1230.6701,0.058961645,0.097318876
-1228.1784,1,0.5306553,4,15,0,1230.29,0.062657002,0.082955742
-1227.4063,1,0.5306553,2,3,0,1228.0009,0.082056936,0.084716751
-1227.1147,0.95023666,0.5306553,3,7,0,1228.0516,0.26346702,0.077080139
-1227.9656,0.89899858,0.5306553,2,7,0,1230.468,0.21720129,0.08440681
-1228.6021,0.98916158,0.5306553,2,7,0,1228.8755,0.22553119,0.066140514
-1227.6091,1,0.5306553,1,1,0,1228.4414,0.24758465,0.067431282
-1228.2298,0.97984277,0.5306553,4,15,0,1229.0432,0.048487626,0.086355024
-1228.8391,0.96585145,0.5306553,2,3,0,1229.0388,0.098647983,0.093042415
-1226.3427,1,0.5306553,3,7,0,1228.5758,0.17764431,0.077089231
-1226.481,0.98863348,0.5306553,2,3,0,1226.5111,0.165123,0.077120594
-1226.481,0.64943724,0.5306553,1,3,0,1228.0098,0.165123,0.077120594
-1226.2639,0.9964674,0.5306553,2,7,0,1226.5303,0.20641916,0.077088054
-1226.629,0.9570579,0.5306553,4,15,0,1226.7631,0.20043998,0.073309147
-1226.4986,1,0.5306553,2,3,0,1226.6679,0.19558287,0.074355928
-1226.4921,0.9983014,0.5306553,2,3,0,1226.5707,0.21510396,0.079073892
-1226.4195,0.9700571,0.5306553,2,3,0,1226.7448,0.16716401,0.077432573
-1228.211,0.65612378,0.5306553,2,7,0,1229.9088,0.19144528,0.086932832
-1227.3784,1,0.5306553,2,3,0,1228.0759,0.11264392,0.078657231
-1226.3326,0.98442446,0.5306553,2,7,0,1228.1112,0.2249231,0.075565448
-1226.5757,0.91490424,0.5306553,2,7,0,1226.953,0.20906575,0.080149961
-1226.3103,0.97533394,0.5306553,1,3,0,1226.7469,0.1753228,0.077840536
-1226.4089,0.9778959,0.5306553,3,7,0,1226.5401,0.16485097,0.08146712
-1227.1944,0.84392241,0.5306553,2,7,0,1229.3819,0.25015494,0.079000237
-1226.3218,0.97081482,0.5306553,1,3,0,1227.2871,0.21080188,0.075067942
-1226.6233,0.91120009,0.5306553,2,3,0,1227.1279,0.25658066,0.072350581
-1226.548,0.97849013,0.5306553,2,3,0,1226.735,0.25109355,0.074322863
